ID,DispositivoID,Fecha,Valor,Estado
5101,4375,2026-03-27,90.66,Activo
5102,4899,2026-03-27,89.06,Activo
5103,6250,2026-03-27,82.37,Activo
5104,3849,2026-03-27,63.64,Activo
5105,4082,2026-03-27,67.11,Activo
5106,6323,2026-03-27,48.04,Activo
5107,2169,2026-03-27,24.96,Activo
5108,6125,2026-03-27,24.48,Activo
5109,3265,2026-03-27,59.42,Activo
5110,678,2026-03-27,79.42,Activo
5111,6420,2026-03-27,82.58,Activo
5112,6360,2026-03-27,99.88,Activo
5113,7332,2026-03-27,64.5,Activo
5114,8294,2026-03-27,59.0,Activo
5115,5133,2026-03-27,97.86,Activo
5116,7843,2026-03-27,36.06,Activo
5117,4177,2026-03-27,40.79,Activo
5118,9730,2026-03-27,35.78,Activo
5119,8051,2026-03-27,56.74,Activo
5120,9829,2026-03-27,29.72,Activo
5121,742,2026-03-27,48.64,Activo
5122,8475,2026-03-27,92.67,Activo
5123,9328,2026-03-27,94.31,Activo
5124,2363,2026-03-27,82.32,Activo
5125,824,2026-03-27,96.08,Activo
5126,368,2026-03-27,40.15,Activo
5127,2495,2026-03-27,87.03,Activo
5128,351,2026-03-27,70.21,Activo
5129,4534,2026-03-27,41.0,Activo
5130,8194,2026-03-27,66.28,Activo
5131,8623,2026-03-27,86.42,Activo
5132,5017,2026-03-27,58.75,Activo
5133,5721,2026-03-27,54.94,Activo
5134,6370,2026-03-27,40.16,Activo
5135,774,2026-03-27,29.82,Activo
5136,1338,2026-03-27,99.27,Activo
5137,2112,2026-03-27,87.01,Activo
5138,8774,2026-03-27,76.11,Activo
5139,5857,2026-03-27,56.54,Activo
5140,932,2026-03-27,95.39,Activo
5141,7440,2026-03-27,76.49,Activo
5142,174,2026-03-27,76.64,Activo
5143,5819,2026-03-27,88.93,Activo
5144,7019,2026-03-27,91.92,Activo
5145,2190,2026-03-27,85.4,Activo
5146,5835,2026-03-27,55.27,Activo
5147,3143,2026-03-27,21.99,Activo
5148,813,2026-03-27,24.6,Activo
5149,4324,2026-03-27,51.65,Activo
5150,2994,2026-03-27,86.1,Activo
5151,3260,2026-03-27,25.49,Activo
5152,4087,2026-03-27,55.41,Activo
5153,8623,2026-03-27,69.36,Activo
5154,8555,2026-03-27,83.45,Activo
5155,185,2026-03-27,34.37,Activo
5156,178,2026-03-27,55.09,Activo
5157,8633,2026-03-27,35.86,Activo
5158,6270,2026-03-27,37.4,Activo
5159,3856,2026-03-27,87.21,Activo
5160,7038,2026-03-27,45.68,Activo
5161,2486,2026-03-27,77.0,Activo
5162,140,2026-03-27,31.33,Activo
5163,2483,2026-03-27,83.78,Activo
5164,4555,2026-03-27,31.14,Activo
5165,9651,2026-03-27,96.49,Activo
5166,3838,2026-03-27,81.93,Activo
5167,8195,2026-03-27,23.59,Activo
5168,5401,2026-03-27,32.17,Activo
5169,5462,2026-03-27,89.53,Activo
5170,7161,2026-03-27,50.67,Activo
5171,7411,2026-03-27,59.27,Activo
5172,5022,2026-03-27,98.09,Activo
5173,4751,2026-03-27,58.43,Activo
5174,226,2026-03-27,92.38,Activo
5175,3470,2026-03-27,27.69,Activo
5176,5832,2026-03-27,20.86,Activo
5177,7816,2026-03-27,86.66,Activo
5178,2763,2026-03-27,36.93,Activo
5179,2740,2026-03-27,45.09,Activo
5180,7342,2026-03-27,60.87,Activo
5181,3051,2026-03-27,96.26,Activo
5182,5828,2026-03-27,87.54,Activo
5183,9423,2026-03-27,21.33,Activo
5184,9749,2026-03-27,73.2,Activo
5185,8380,2026-03-27,75.64,Activo
5186,3072,2026-03-27,72.67,Activo
5187,5257,2026-03-27,26.34,Activo
5188,2868,2026-03-27,24.15,Activo
5189,9978,2026-03-27,75.08,Activo
5190,1906,2026-03-27,78.35,Activo
5191,2479,2026-03-27,91.69,Activo
5192,9977,2026-03-27,59.4,Activo
5193,654,2026-03-27,83.85,Activo
5194,6338,2026-03-27,36.94,Activo
5195,54,2026-03-27,45.45,Activo
5196,9975,2026-03-27,22.52,Activo
5197,1707,2026-03-27,83.34,Activo
5198,4800,2026-03-27,68.88,Activo
5199,1191,2026-03-27,66.87,Activo
5200,4695,2026-03-27,57.09,Activo
5201,9140,2026-03-27,96.85,Activo
5202,3810,2026-03-27,84.95,Activo
5203,4370,2026-03-27,22.19,Activo
5204,7382,2026-03-27,90.33,Activo
5205,5297,2026-03-27,67.13,Activo
5206,8079,2026-03-27,49.1,Activo
5207,3970,2026-03-27,85.98,Activo
5208,4687,2026-03-27,81.14,Activo
5209,1264,2026-03-27,24.04,Activo
5210,2938,2026-03-27,47.86,Activo
5211,4731,2026-03-27,70.18,Activo
5212,1431,2026-03-27,55.88,Activo
5213,1418,2026-03-27,32.03,Activo
5214,2352,2026-03-27,94.29,Activo
5215,9940,2026-03-27,58.21,Activo
5216,8453,2026-03-27,34.03,Activo
5217,2776,2026-03-27,87.74,Activo
5218,2038,2026-03-27,31.53,Activo
5219,829,2026-03-27,86.58,Activo
5220,4127,2026-03-27,65.07,Activo
5221,7377,2026-03-27,26.06,Activo
5222,2918,2026-03-27,86.88,Activo
5223,3310,2026-03-27,54.07,Activo
5224,6060,2026-03-27,91.29,Activo
5225,2230,2026-03-27,84.36,Activo
5226,6602,2026-03-27,90.16,Activo
5227,2638,2026-03-27,50.79,Activo
5228,2699,2026-03-27,64.0,Activo
5229,8103,2026-03-27,87.65,Activo
5230,8999,2026-03-27,77.75,Activo
5231,934,2026-03-27,21.27,Activo
5232,2543,2026-03-27,60.99,Activo
5233,6738,2026-03-27,90.63,Activo
5234,6383,2026-03-27,77.75,Activo
5235,5475,2026-03-27,25.77,Activo
5236,9233,2026-03-27,35.51,Activo
5237,914,2026-03-27,83.62,Activo
5238,6677,2026-03-27,54.01,Activo
5239,6718,2026-03-27,37.48,Activo
5240,6533,2026-03-27,30.36,Activo
5241,1330,2026-03-27,29.67,Activo
5242,4671,2026-03-27,76.32,Activo
5243,3256,2026-03-27,63.85,Activo
5244,2123,2026-03-27,35.37,Activo
5245,1869,2026-03-27,86.5,Activo
5246,3319,2026-03-27,40.04,Activo
5247,3778,2026-03-27,23.61,Activo
5248,9043,2026-03-27,79.42,Activo
5249,6938,2026-03-27,24.03,Activo
5250,6031,2026-03-27,65.91,Activo
5251,3312,2026-03-27,29.23,Activo
5252,9737,2026-03-27,60.39,Activo
5253,8150,2026-03-27,95.15,Activo
5254,2744,2026-03-27,92.67,Activo
5255,8688,2026-03-27,61.12,Activo
5256,1409,2026-03-27,79.82,Activo
5257,7009,2026-03-27,31.03,Activo
5258,2953,2026-03-27,45.8,Activo
5259,9081,2026-03-27,47.68,Activo
5260,1046,2026-03-27,81.93,Activo
5261,6553,2026-03-27,71.3,Activo
5262,5837,2026-03-27,82.26,Activo
5263,8048,2026-03-27,90.92,Activo
5264,9310,2026-03-27,70.05,Activo
5265,1232,2026-03-27,27.36,Activo
5266,4599,2026-03-27,64.71,Activo
5267,9211,2026-03-27,30.35,Activo
5268,3773,2026-03-27,55.05,Activo
5269,7277,2026-03-27,85.47,Activo
5270,33,2026-03-27,50.71,Activo
5271,8728,2026-03-27,95.89,Activo
5272,8463,2026-03-27,34.16,Activo
5273,7085,2026-03-27,45.31,Activo
5274,6861,2026-03-27,73.64,Activo
5275,5654,2026-03-27,99.44,Activo
5276,2322,2026-03-27,20.26,Activo
5277,3218,2026-03-27,33.11,Activo
5278,3095,2026-03-27,54.92,Activo
5279,9626,2026-03-27,28.64,Activo
5280,7923,2026-03-27,71.83,Activo
5281,2405,2026-03-27,44.31,Activo
5282,655,2026-03-27,77.84,Activo
5283,8608,2026-03-27,76.37,Activo
5284,1311,2026-03-27,22.35,Activo
5285,8343,2026-03-27,82.13,Activo
5286,7873,2026-03-27,35.75,Activo
5287,3556,2026-03-27,70.98,Activo
5288,6018,2026-03-27,23.4,Activo
5289,8593,2026-03-27,82.38,Activo
5290,4345,2026-03-27,25.9,Activo
5291,3891,2026-03-27,75.87,Activo
5292,3371,2026-03-27,51.58,Activo
5293,1238,2026-03-27,72.73,Activo
5294,5983,2026-03-27,35.72,Activo
5295,1417,2026-03-27,38.64,Activo
5296,1956,2026-03-27,83.93,Activo
5297,7771,2026-03-27,56.99,Activo
5298,7681,2026-03-27,77.78,Activo
5299,1387,2026-03-27,96.85,Activo
5300,6367,2026-03-27,98.56,Activo
5301,4429,2026-03-27,49.58,Activo
5302,3060,2026-03-27,38.21,Activo
5303,9303,2026-03-27,84.85,Activo
5304,6760,2026-03-27,41.3,Activo
5305,3304,2026-03-27,72.02,Activo
5306,8851,2026-03-27,76.24,Activo
5307,1190,2026-03-27,94.71,Activo
5308,5735,2026-03-27,34.47,Activo
5309,7376,2026-03-27,36.31,Activo
5310,7756,2026-03-27,89.24,Activo
5311,5500,2026-03-27,81.1,Activo
5312,922,2026-03-27,27.2,Activo
5313,8311,2026-03-27,62.06,Activo
5314,7960,2026-03-27,53.75,Activo
5315,9022,2026-03-27,88.66,Activo
5316,4666,2026-03-27,53.86,Activo
5317,383,2026-03-27,85.45,Activo
5318,9743,2026-03-27,40.68,Activo
5319,2649,2026-03-27,43.58,Activo
5320,9452,2026-03-27,60.66,Activo
5321,6621,2026-03-27,60.2,Activo
5322,193,2026-03-27,90.68,Activo
5323,7325,2026-03-27,55.63,Activo
5324,2505,2026-03-27,91.1,Activo
5325,2708,2026-03-27,22.0,Activo
5326,8472,2026-03-27,87.54,Activo
5327,1092,2026-03-27,90.91,Activo
5328,8673,2026-03-27,37.69,Activo
5329,3789,2026-03-27,41.62,Activo
5330,9575,2026-03-27,56.83,Activo
5331,4899,2026-03-27,34.12,Activo
5332,83,2026-03-27,33.24,Activo
5333,915,2026-03-27,36.3,Activo
5334,2625,2026-03-27,37.29,Activo
5335,3955,2026-03-27,79.72,Activo
5336,4847,2026-03-27,86.25,Activo
5337,9743,2026-03-27,42.21,Activo
5338,4474,2026-03-27,27.72,Activo
5339,6069,2026-03-27,38.11,Activo
5340,4550,2026-03-27,95.31,Activo
5341,2059,2026-03-27,90.66,Activo
5342,5415,2026-03-27,39.71,Activo
5343,308,2026-03-27,44.37,Activo
5344,3590,2026-03-27,80.96,Activo
5345,4444,2026-03-27,25.32,Activo
5346,457,2026-03-27,22.03,Activo
5347,5871,2026-03-27,40.76,Activo
5348,2450,2026-03-27,23.3,Activo
5349,8642,2026-03-27,32.38,Activo
5350,483,2026-03-27,54.41,Activo
5351,6722,2026-03-27,94.56,Activo
5352,8614,2026-03-27,72.25,Activo
5353,277,2026-03-27,59.51,Activo
5354,6360,2026-03-27,55.92,Activo
5355,519,2026-03-27,72.5,Activo
5356,6351,2026-03-27,29.05,Activo
5357,6286,2026-03-27,72.79,Activo
5358,8085,2026-03-27,49.0,Activo
5359,706,2026-03-27,70.29,Activo
5360,1181,2026-03-27,26.62,Activo
5361,6346,2026-03-27,30.07,Activo
5362,6131,2026-03-27,50.46,Activo
5363,9127,2026-03-27,35.3,Activo
5364,9355,2026-03-27,94.68,Activo
5365,7239,2026-03-27,91.85,Activo
5366,2159,2026-03-27,90.07,Activo
5367,7891,2026-03-27,72.79,Activo
5368,1552,2026-03-27,37.59,Activo
5369,7821,2026-03-27,67.07,Activo
5370,3811,2026-03-27,75.83,Activo
5371,7469,2026-03-27,74.96,Activo
5372,8930,2026-03-27,27.67,Activo
5373,890,2026-03-27,59.69,Activo
5374,8281,2026-03-27,31.21,Activo
5375,6540,2026-03-27,36.43,Activo
5376,3279,2026-03-27,40.51,Activo
5377,4539,2026-03-27,54.3,Activo
5378,1417,2026-03-27,51.25,Activo
5379,253,2026-03-27,25.76,Activo
5380,6485,2026-03-27,71.85,Activo
5381,6973,2026-03-27,48.33,Activo
5382,2639,2026-03-27,26.51,Activo
5383,5687,2026-03-27,55.23,Activo
5384,5352,2026-03-27,41.45,Activo
5385,87,2026-03-27,37.91,Activo
5386,6659,2026-03-27,35.83,Activo
5387,2521,2026-03-27,41.71,Activo
5388,5585,2026-03-27,71.32,Activo
5389,5594,2026-03-27,81.48,Activo
5390,390,2026-03-27,86.03,Activo
5391,3636,2026-03-27,97.06,Activo
5392,7315,2026-03-27,47.27,Activo
5393,8631,2026-03-27,36.31,Activo
5394,1198,2026-03-27,56.46,Activo
5395,3593,2026-03-27,77.43,Activo
5396,2788,2026-03-27,22.6,Activo
5397,7563,2026-03-27,91.11,Activo
5398,9973,2026-03-27,83.58,Activo
5399,1452,2026-03-27,90.68,Activo
5400,2490,2026-03-27,31.29,Activo
5401,1594,2026-03-27,92.45,Activo
5402,2513,2026-03-27,71.23,Activo
5403,950,2026-03-27,36.62,Activo
5404,5218,2026-03-27,48.09,Activo
5405,6081,2026-03-27,90.36,Activo
5406,5877,2026-03-27,24.91,Activo
5407,7346,2026-03-27,98.42,Activo
5408,3973,2026-03-27,44.8,Activo
5409,4452,2026-03-27,24.83,Activo
5410,9787,2026-03-27,55.71,Activo
5411,9210,2026-03-27,78.01,Activo
5412,3478,2026-03-27,81.66,Activo
5413,4165,2026-03-27,61.33,Activo
5414,5986,2026-03-27,23.1,Activo
5415,7403,2026-03-27,23.49,Activo
5416,6243,2026-03-27,69.43,Activo
5417,8140,2026-03-27,92.4,Activo
5418,3426,2026-03-27,53.0,Activo
5419,4459,2026-03-27,91.02,Activo
5420,9168,2026-03-27,92.7,Activo
5421,3873,2026-03-27,85.26,Activo
5422,3964,2026-03-27,25.03,Activo
5423,8935,2026-03-27,97.39,Activo
5424,2783,2026-03-27,61.87,Activo
5425,4180,2026-03-27,47.14,Activo
5426,294,2026-03-27,81.36,Activo
5427,3369,2026-03-27,60.97,Activo
5428,2828,2026-03-27,72.14,Activo
5429,7834,2026-03-27,80.39,Activo
5430,2093,2026-03-27,57.01,Activo
5431,3809,2026-03-27,34.28,Activo
5432,3092,2026-03-27,89.72,Activo
5433,820,2026-03-27,26.25,Activo
5434,8088,2026-03-27,51.13,Activo
5435,1144,2026-03-27,89.84,Activo
5436,9892,2026-03-27,70.04,Activo
5437,5249,2026-03-27,79.93,Activo
5438,9406,2026-03-27,48.89,Activo
5439,1687,2026-03-27,59.88,Activo
5440,5807,2026-03-27,87.39,Activo
5441,1828,2026-03-27,55.93,Activo
5442,6841,2026-03-27,39.4,Activo
5443,1715,2026-03-27,87.32,Activo
5444,6958,2026-03-27,41.16,Activo
5445,6245,2026-03-27,34.2,Activo
5446,9783,2026-03-27,88.77,Activo
5447,2827,2026-03-27,88.2,Activo
5448,3580,2026-03-27,34.2,Activo
5449,3958,2026-03-27,93.95,Activo
5450,9629,2026-03-27,44.14,Activo
5451,6536,2026-03-27,24.47,Activo
5452,1796,2026-03-27,97.89,Activo
5453,2792,2026-03-27,69.25,Activo
5454,6176,2026-03-27,52.24,Activo
5455,6236,2026-03-27,26.92,Activo
5456,5273,2026-03-27,25.26,Activo
5457,5774,2026-03-27,63.44,Activo
5458,4185,2026-03-27,78.25,Activo
5459,9332,2026-03-27,34.19,Activo
5460,3974,2026-03-27,39.92,Activo
5461,7086,2026-03-27,68.39,Activo
5462,4068,2026-03-27,54.05,Activo
5463,8163,2026-03-27,59.13,Activo
5464,4376,2026-03-27,27.4,Activo
5465,119,2026-03-27,42.5,Activo
5466,6176,2026-03-27,90.15,Activo
5467,3945,2026-03-27,58.24,Activo
5468,3004,2026-03-27,40.09,Activo
5469,6749,2026-03-27,42.76,Activo
5470,4588,2026-03-27,23.88,Activo
5471,5164,2026-03-27,46.85,Activo
5472,9059,2026-03-27,43.86,Activo
5473,7355,2026-03-27,66.14,Activo
5474,8010,2026-03-27,31.51,Activo
5475,9003,2026-03-27,82.21,Activo
5476,4454,2026-03-27,61.21,Activo
5477,799,2026-03-27,25.25,Activo
5478,1693,2026-03-27,99.53,Activo
5479,4337,2026-03-27,81.01,Activo
5480,8471,2026-03-27,85.67,Activo
5481,1894,2026-03-27,57.91,Activo
5482,1401,2026-03-27,45.38,Activo
5483,1810,2026-03-27,69.99,Activo
5484,2597,2026-03-27,65.84,Activo
5485,9484,2026-03-27,59.42,Activo
5486,849,2026-03-27,82.48,Activo
5487,8454,2026-03-27,91.25,Activo
5488,921,2026-03-27,85.5,Activo
5489,5334,2026-03-27,96.11,Activo
5490,1766,2026-03-27,84.67,Activo
5491,4317,2026-03-27,26.55,Activo
5492,6780,2026-03-27,41.13,Activo
5493,6019,2026-03-27,94.49,Activo
5494,3848,2026-03-27,81.1,Activo
5495,4479,2026-03-27,84.99,Activo
5496,3139,2026-03-27,59.78,Activo
5497,9303,2026-03-27,50.35,Activo
5498,9029,2026-03-27,79.39,Activo
5499,4080,2026-03-27,35.08,Activo
5500,6873,2026-03-27,74.13,Activo
5501,8812,2026-03-27,52.66,Activo
5502,4472,2026-03-27,44.55,Activo
5503,2239,2026-03-27,74.88,Activo
5504,1466,2026-03-27,72.38,Activo
5505,7904,2026-03-27,61.03,Activo
5506,9965,2026-03-27,99.65,Activo
5507,1887,2026-03-27,61.35,Activo
5508,55,2026-03-27,94.22,Activo
5509,6012,2026-03-27,31.4,Activo
5510,3861,2026-03-27,88.67,Activo
5511,161,2026-03-27,64.43,Activo
5512,9591,2026-03-27,91.38,Activo
5513,1189,2026-03-27,41.51,Activo
5514,2455,2026-03-27,85.9,Activo
5515,7979,2026-03-27,54.1,Activo
5516,6077,2026-03-27,94.11,Activo
5517,5914,2026-03-27,39.94,Activo
5518,7933,2026-03-27,29.69,Activo
5519,6747,2026-03-27,29.01,Activo
5520,3974,2026-03-27,25.33,Activo
5521,4699,2026-03-27,97.46,Activo
5522,5140,2026-03-27,37.18,Activo
5523,2281,2026-03-27,95.11,Activo
5524,8368,2026-03-27,61.16,Activo
5525,6083,2026-03-27,35.05,Activo
5526,7963,2026-03-27,49.28,Activo
5527,667,2026-03-27,36.88,Activo
5528,7856,2026-03-27,91.21,Activo
5529,5753,2026-03-27,55.17,Activo
5530,8558,2026-03-27,96.44,Activo
5531,5303,2026-03-27,81.41,Activo
5532,9969,2026-03-27,67.24,Activo
5533,8921,2026-03-27,83.75,Activo
5534,3516,2026-03-27,29.38,Activo
5535,3383,2026-03-27,57.38,Activo
5536,4672,2026-03-27,46.78,Activo
5537,2322,2026-03-27,75.33,Activo
5538,4893,2026-03-27,86.96,Activo
5539,4529,2026-03-27,77.91,Activo
5540,8844,2026-03-27,65.6,Activo
5541,9664,2026-03-27,59.23,Activo
5542,549,2026-03-27,54.38,Activo
5543,9981,2026-03-27,68.61,Activo
5544,8436,2026-03-27,83.94,Activo
5545,14,2026-03-27,58.16,Activo
5546,2439,2026-03-27,85.47,Activo
5547,6448,2026-03-27,64.97,Activo
5548,6035,2026-03-27,80.57,Activo
5549,124,2026-03-27,90.11,Activo
5550,7760,2026-03-27,23.22,Activo
5551,5115,2026-03-27,41.12,Activo
5552,6567,2026-03-27,21.13,Activo
5553,164,2026-03-27,98.88,Activo
5554,2255,2026-03-27,52.25,Activo
5555,8714,2026-03-27,64.04,Activo
5556,9621,2026-03-27,91.2,Activo
5557,1203,2026-03-27,74.24,Activo
5558,4486,2026-03-27,40.25,Activo
5559,1337,2026-03-27,21.86,Activo
5560,6292,2026-03-27,72.94,Activo
5561,7204,2026-03-27,49.31,Activo
5562,4358,2026-03-27,90.28,Activo
5563,5232,2026-03-27,50.02,Activo
5564,3205,2026-03-27,29.07,Activo
5565,3451,2026-03-27,26.06,Activo
5566,774,2026-03-27,50.07,Activo
5567,825,2026-03-27,83.17,Activo
5568,7623,2026-03-27,25.86,Activo
5569,7438,2026-03-27,96.98,Activo
5570,2181,2026-03-27,24.08,Activo
5571,599,2026-03-27,51.96,Activo
5572,7742,2026-03-27,31.06,Activo
5573,1706,2026-03-27,71.2,Activo
5574,2018,2026-03-27,22.01,Activo
5575,4046,2026-03-27,88.48,Activo
5576,420,2026-03-27,43.55,Activo
5577,2555,2026-03-27,99.73,Activo
5578,3490,2026-03-27,44.0,Activo
5579,3847,2026-03-27,84.75,Activo
5580,5687,2026-03-27,20.79,Activo
5581,3248,2026-03-27,21.62,Activo
5582,2927,2026-03-27,86.01,Activo
5583,2454,2026-03-27,68.5,Activo
5584,671,2026-03-27,85.51,Activo
5585,9777,2026-03-27,47.83,Activo
5586,9128,2026-03-27,46.65,Activo
5587,1090,2026-03-27,44.6,Activo
5588,3054,2026-03-27,47.17,Activo
5589,594,2026-03-27,96.78,Activo
5590,2855,2026-03-27,89.71,Activo
5591,4528,2026-03-27,20.7,Activo
5592,4750,2026-03-27,92.57,Activo
5593,2376,2026-03-27,53.0,Activo
5594,5381,2026-03-27,30.17,Activo
5595,1314,2026-03-27,64.66,Activo
5596,5397,2026-03-27,34.18,Activo
5597,4302,2026-03-27,86.74,Activo
5598,3222,2026-03-27,50.06,Activo
5599,290,2026-03-27,34.36,Activo
5600,9185,2026-03-27,42.15,Activo
5601,8745,2026-03-27,88.32,Activo
5602,1919,2026-03-27,47.3,Activo
5603,9848,2026-03-27,63.11,Activo
5604,3501,2026-03-27,62.53,Activo
5605,8353,2026-03-27,91.34,Activo
5606,3584,2026-03-27,74.82,Activo
5607,541,2026-03-27,36.2,Activo
5608,3014,2026-03-27,52.45,Activo
5609,1150,2026-03-27,82.16,Activo
5610,4607,2026-03-27,97.17,Activo
5611,6444,2026-03-27,36.47,Activo
5612,4826,2026-03-27,87.12,Activo
5613,2081,2026-03-27,53.46,Activo
5614,3350,2026-03-27,40.99,Activo
5615,560,2026-03-27,99.29,Activo
5616,6411,2026-03-27,48.75,Activo
5617,3422,2026-03-27,60.62,Activo
5618,1179,2026-03-27,27.83,Activo
5619,7607,2026-03-27,68.53,Activo
5620,9665,2026-03-27,56.22,Activo
5621,6912,2026-03-27,20.03,Activo
5622,3592,2026-03-27,86.59,Activo
5623,1947,2026-03-27,30.96,Activo
5624,4386,2026-03-27,27.63,Activo
5625,9147,2026-03-27,53.72,Activo
5626,9027,2026-03-27,97.0,Activo
5627,9331,2026-03-27,43.3,Activo
5628,6087,2026-03-27,83.46,Activo
5629,9628,2026-03-27,64.33,Activo
5630,4260,2026-03-27,73.14,Activo
5631,4018,2026-03-27,90.01,Activo
5632,6244,2026-03-27,25.96,Activo
5633,7988,2026-03-27,21.16,Activo
5634,9766,2026-03-27,51.67,Activo
5635,9627,2026-03-27,65.48,Activo
5636,3666,2026-03-27,83.07,Activo
5637,5869,2026-03-27,40.28,Activo
5638,5897,2026-03-27,82.59,Activo
5639,6344,2026-03-27,35.29,Activo
5640,3281,2026-03-27,34.48,Activo
5641,9971,2026-03-27,54.02,Activo
5642,5642,2026-03-27,39.29,Activo
5643,9239,2026-03-27,35.91,Activo
5644,1512,2026-03-27,45.77,Activo
5645,3359,2026-03-27,39.15,Activo
5646,2625,2026-03-27,82.02,Activo
5647,9172,2026-03-27,64.78,Activo
5648,4033,2026-03-27,45.04,Activo
5649,39,2026-03-27,73.54,Activo
5650,4851,2026-03-27,94.37,Activo
5651,3174,2026-03-27,31.93,Activo
5652,7756,2026-03-27,29.47,Activo
5653,3156,2026-03-27,43.57,Activo
5654,4740,2026-03-27,57.21,Activo
5655,9791,2026-03-27,30.9,Activo
5656,664,2026-03-27,24.6,Activo
5657,7966,2026-03-27,74.77,Activo
5658,6908,2026-03-27,68.09,Activo
5659,722,2026-03-27,31.45,Activo
5660,3253,2026-03-27,62.66,Activo
5661,4333,2026-03-27,94.92,Activo
5662,1243,2026-03-27,87.13,Activo
5663,9169,2026-03-27,74.27,Activo
5664,4053,2026-03-27,98.36,Activo
5665,4050,2026-03-27,71.69,Activo
5666,775,2026-03-27,37.91,Activo
5667,60,2026-03-27,88.51,Activo
5668,6579,2026-03-27,36.15,Activo
5669,3836,2026-03-27,79.27,Activo
5670,9808,2026-03-27,71.28,Activo
5671,2087,2026-03-27,82.76,Activo
5672,7283,2026-03-27,83.61,Activo
5673,5128,2026-03-27,87.0,Activo
5674,7942,2026-03-27,70.85,Activo
5675,7297,2026-03-27,45.08,Activo
5676,6114,2026-03-27,49.12,Activo
5677,6711,2026-03-27,30.46,Activo
5678,8903,2026-03-27,76.62,Activo
5679,597,2026-03-27,50.66,Activo
5680,5587,2026-03-27,74.95,Activo
5681,4216,2026-03-27,62.76,Activo
5682,262,2026-03-27,35.59,Activo
5683,4523,2026-03-27,61.46,Activo
5684,809,2026-03-27,91.97,Activo
5685,4767,2026-03-27,44.25,Activo
5686,1021,2026-03-27,41.97,Activo
5687,4120,2026-03-27,71.33,Activo
5688,6113,2026-03-27,32.44,Activo
5689,968,2026-03-27,66.18,Activo
5690,212,2026-03-27,51.93,Activo
5691,4256,2026-03-27,23.81,Activo
5692,1523,2026-03-27,77.32,Activo
5693,601,2026-03-27,40.89,Activo
5694,7533,2026-03-27,84.26,Activo
5695,1844,2026-03-27,59.75,Activo
5696,1795,2026-03-27,47.8,Activo
5697,24,2026-03-27,77.23,Activo
5698,8971,2026-03-27,45.55,Activo
5699,2649,2026-03-27,26.9,Activo
5700,4272,2026-03-27,41.45,Activo
5701,8481,2026-03-27,28.12,Activo
5702,6670,2026-03-27,21.31,Activo
5703,6682,2026-03-27,24.35,Activo
5704,3225,2026-03-27,44.91,Activo
5705,9541,2026-03-27,47.83,Activo
5706,9644,2026-03-27,75.94,Activo
5707,8874,2026-03-27,54.34,Activo
5708,7785,2026-03-27,82.36,Activo
5709,4669,2026-03-27,49.01,Activo
5710,8583,2026-03-27,99.95,Activo
5711,2069,2026-03-27,51.17,Activo
5712,7004,2026-03-27,63.03,Activo
5713,8768,2026-03-27,23.95,Activo
5714,9910,2026-03-27,73.47,Activo
5715,8823,2026-03-27,26.41,Activo
5716,9990,2026-03-27,72.48,Activo
5717,7212,2026-03-27,43.04,Activo
5718,3296,2026-03-27,91.02,Activo
5719,4899,2026-03-27,61.96,Activo
5720,5223,2026-03-27,53.69,Activo
5721,46,2026-03-27,52.26,Activo
5722,3777,2026-03-27,78.02,Activo
5723,4193,2026-03-27,94.65,Activo
5724,4495,2026-03-27,78.4,Activo
5725,5618,2026-03-27,86.13,Activo
5726,8614,2026-03-27,87.84,Activo
5727,7339,2026-03-27,52.33,Activo
5728,6195,2026-03-27,64.57,Activo
5729,8293,2026-03-27,71.93,Activo
5730,1683,2026-03-27,32.13,Activo
5731,9043,2026-03-27,56.89,Activo
5732,3506,2026-03-27,45.41,Activo
5733,6044,2026-03-27,28.51,Activo
5734,1160,2026-03-27,52.96,Activo
5735,7358,2026-03-27,70.61,Activo
5736,4511,2026-03-27,54.6,Activo
5737,933,2026-03-27,74.78,Activo
5738,8833,2026-03-27,20.94,Activo
5739,8413,2026-03-27,47.41,Activo
5740,8921,2026-03-27,92.84,Activo
5741,2877,2026-03-27,78.49,Activo
5742,4833,2026-03-27,60.78,Activo
5743,8668,2026-03-27,49.59,Activo
5744,8458,2026-03-27,88.81,Activo
5745,7141,2026-03-27,36.13,Activo
5746,883,2026-03-27,32.51,Activo
5747,3425,2026-03-27,76.85,Activo
5748,5427,2026-03-27,74.93,Activo
5749,6593,2026-03-27,60.37,Activo
5750,4974,2026-03-27,63.14,Activo
5751,639,2026-03-27,84.69,Activo
5752,6445,2026-03-27,90.94,Activo
5753,8640,2026-03-27,61.57,Activo
5754,881,2026-03-27,66.45,Activo
5755,3259,2026-03-27,20.49,Activo
5756,9865,2026-03-27,38.45,Activo
5757,7063,2026-03-27,41.62,Activo
5758,876,2026-03-27,74.87,Activo
5759,3189,2026-03-27,23.9,Activo
5760,2621,2026-03-27,59.77,Activo
5761,7576,2026-03-27,41.11,Activo
5762,8359,2026-03-27,60.45,Activo
5763,1457,2026-03-27,73.65,Activo
5764,8702,2026-03-27,30.25,Activo
5765,3794,2026-03-27,28.1,Activo
5766,7394,2026-03-27,63.52,Activo
5767,9851,2026-03-27,66.45,Activo
5768,2826,2026-03-27,59.57,Activo
5769,9132,2026-03-27,54.99,Activo
