ID,Nombre,Ubicacion
5465,Sensor_5465,Zona_17
5466,Sensor_5466,Zona_24
5467,Sensor_5467,Zona_28
5468,Sensor_5468,Zona_19
5469,Sensor_5469,Zona_34
5470,Sensor_5470,Zona_11
5471,Sensor_5471,Zona_45
5472,Sensor_5472,Zona_20
5473,Sensor_5473,Zona_5
5474,Sensor_5474,Zona_35
5475,Sensor_5475,Zona_14
5476,Sensor_5476,Zona_4
5477,Sensor_5477,Zona_49
5478,Sensor_5478,Zona_28
5479,Sensor_5479,Zona_26
5480,Sensor_5480,Zona_1
5481,Sensor_5481,Zona_10
5482,Sensor_5482,Zona_18
5483,Sensor_5483,Zona_3
5484,Sensor_5484,Zona_1
5485,Sensor_5485,Zona_29
5486,Sensor_5486,Zona_18
5487,Sensor_5487,Zona_46
5488,Sensor_5488,Zona_50
5489,Sensor_5489,Zona_33
5490,Sensor_5490,Zona_33
5491,Sensor_5491,Zona_30
5492,Sensor_5492,Zona_37
5493,Sensor_5493,Zona_48
5494,Sensor_5494,Zona_42
5495,Sensor_5495,Zona_43
5496,Sensor_5496,Zona_41
5497,Sensor_5497,Zona_5
5498,Sensor_5498,Zona_6
5499,Sensor_5499,Zona_29
5500,Sensor_5500,Zona_33
5501,Sensor_5501,Zona_35
5502,Sensor_5502,Zona_32
5503,Sensor_5503,Zona_7
5504,Sensor_5504,Zona_17
5505,Sensor_5505,Zona_10
5506,Sensor_5506,Zona_32
5507,Sensor_5507,Zona_23
5508,Sensor_5508,Zona_19
5509,Sensor_5509,Zona_25
5510,Sensor_5510,Zona_1
5511,Sensor_5511,Zona_5
5512,Sensor_5512,Zona_44
5513,Sensor_5513,Zona_33
5514,Sensor_5514,Zona_21
5515,Sensor_5515,Zona_42
5516,Sensor_5516,Zona_12
5517,Sensor_5517,Zona_1
5518,Sensor_5518,Zona_31
5519,Sensor_5519,Zona_36
5520,Sensor_5520,Zona_2
5521,Sensor_5521,Zona_46
5522,Sensor_5522,Zona_27
5523,Sensor_5523,Zona_21
5524,Sensor_5524,Zona_41
5525,Sensor_5525,Zona_40
5526,Sensor_5526,Zona_42
5527,Sensor_5527,Zona_46
5528,Sensor_5528,Zona_1
5529,Sensor_5529,Zona_24
5530,Sensor_5530,Zona_48
5531,Sensor_5531,Zona_36
5532,Sensor_5532,Zona_19
5533,Sensor_5533,Zona_14
5534,Sensor_5534,Zona_25
5535,Sensor_5535,Zona_43
5536,Sensor_5536,Zona_44
5537,Sensor_5537,Zona_12
5538,Sensor_5538,Zona_45
5539,Sensor_5539,Zona_45
5540,Sensor_5540,Zona_10
5541,Sensor_5541,Zona_18
5542,Sensor_5542,Zona_4
5543,Sensor_5543,Zona_12
5544,Sensor_5544,Zona_44
5545,Sensor_5545,Zona_35
5546,Sensor_5546,Zona_5
5547,Sensor_5547,Zona_43
5548,Sensor_5548,Zona_31
5549,Sensor_5549,Zona_26
5550,Sensor_5550,Zona_25
5551,Sensor_5551,Zona_2
5552,Sensor_5552,Zona_19
5553,Sensor_5553,Zona_20
5554,Sensor_5554,Zona_2
5555,Sensor_5555,Zona_6
5556,Sensor_5556,Zona_17
5557,Sensor_5557,Zona_14
5558,Sensor_5558,Zona_49
5559,Sensor_5559,Zona_12
5560,Sensor_5560,Zona_32
5561,Sensor_5561,Zona_29
5562,Sensor_5562,Zona_31
5563,Sensor_5563,Zona_50
5564,Sensor_5564,Zona_41
5565,Sensor_5565,Zona_28
5566,Sensor_5566,Zona_10
5567,Sensor_5567,Zona_11
5568,Sensor_5568,Zona_14
5569,Sensor_5569,Zona_34
5570,Sensor_5570,Zona_37
5571,Sensor_5571,Zona_29
5572,Sensor_5572,Zona_48
5573,Sensor_5573,Zona_16
5574,Sensor_5574,Zona_24
5575,Sensor_5575,Zona_20
5576,Sensor_5576,Zona_15
5577,Sensor_5577,Zona_17
5578,Sensor_5578,Zona_22
5579,Sensor_5579,Zona_10
5580,Sensor_5580,Zona_20
5581,Sensor_5581,Zona_1
5582,Sensor_5582,Zona_49
5583,Sensor_5583,Zona_7
5584,Sensor_5584,Zona_48
5585,Sensor_5585,Zona_24
5586,Sensor_5586,Zona_24
5587,Sensor_5587,Zona_33
5588,Sensor_5588,Zona_19
5589,Sensor_5589,Zona_31
5590,Sensor_5590,Zona_30
5591,Sensor_5591,Zona_45
5592,Sensor_5592,Zona_21
5593,Sensor_5593,Zona_34
5594,Sensor_5594,Zona_47
5595,Sensor_5595,Zona_21
5596,Sensor_5596,Zona_40
5597,Sensor_5597,Zona_21
5598,Sensor_5598,Zona_3
5599,Sensor_5599,Zona_42
5600,Sensor_5600,Zona_48
5601,Sensor_5601,Zona_13
5602,Sensor_5602,Zona_1
5603,Sensor_5603,Zona_29
5604,Sensor_5604,Zona_43
5605,Sensor_5605,Zona_23
5606,Sensor_5606,Zona_29
5607,Sensor_5607,Zona_4
5608,Sensor_5608,Zona_13
5609,Sensor_5609,Zona_45
5610,Sensor_5610,Zona_4
5611,Sensor_5611,Zona_48
5612,Sensor_5612,Zona_4
5613,Sensor_5613,Zona_44
5614,Sensor_5614,Zona_14
5615,Sensor_5615,Zona_16
5616,Sensor_5616,Zona_21
5617,Sensor_5617,Zona_49
5618,Sensor_5618,Zona_4
5619,Sensor_5619,Zona_35
5620,Sensor_5620,Zona_12
5621,Sensor_5621,Zona_10
5622,Sensor_5622,Zona_34
5623,Sensor_5623,Zona_12
5624,Sensor_5624,Zona_39
5625,Sensor_5625,Zona_34
5626,Sensor_5626,Zona_32
5627,Sensor_5627,Zona_18
5628,Sensor_5628,Zona_24
5629,Sensor_5629,Zona_33
5630,Sensor_5630,Zona_12
5631,Sensor_5631,Zona_2
5632,Sensor_5632,Zona_2
5633,Sensor_5633,Zona_32
5634,Sensor_5634,Zona_30
5635,Sensor_5635,Zona_4
5636,Sensor_5636,Zona_48
5637,Sensor_5637,Zona_22
5638,Sensor_5638,Zona_26
5639,Sensor_5639,Zona_10
5640,Sensor_5640,Zona_33
5641,Sensor_5641,Zona_35
5642,Sensor_5642,Zona_33
5643,Sensor_5643,Zona_15
5644,Sensor_5644,Zona_11
5645,Sensor_5645,Zona_28
5646,Sensor_5646,Zona_43
5647,Sensor_5647,Zona_4
5648,Sensor_5648,Zona_40
5649,Sensor_5649,Zona_16
5650,Sensor_5650,Zona_30
5651,Sensor_5651,Zona_31
5652,Sensor_5652,Zona_26
5653,Sensor_5653,Zona_12
5654,Sensor_5654,Zona_4
5655,Sensor_5655,Zona_9
5656,Sensor_5656,Zona_26
5657,Sensor_5657,Zona_28
5658,Sensor_5658,Zona_5
5659,Sensor_5659,Zona_34
5660,Sensor_5660,Zona_49
5661,Sensor_5661,Zona_50
5662,Sensor_5662,Zona_8
5663,Sensor_5663,Zona_29
5664,Sensor_5664,Zona_15
5665,Sensor_5665,Zona_43
5666,Sensor_5666,Zona_7
5667,Sensor_5667,Zona_19
5668,Sensor_5668,Zona_37
5669,Sensor_5669,Zona_11
5670,Sensor_5670,Zona_21
5671,Sensor_5671,Zona_3
5672,Sensor_5672,Zona_47
5673,Sensor_5673,Zona_26
5674,Sensor_5674,Zona_43
5675,Sensor_5675,Zona_31
5676,Sensor_5676,Zona_2
5677,Sensor_5677,Zona_15
5678,Sensor_5678,Zona_43
5679,Sensor_5679,Zona_6
5680,Sensor_5680,Zona_27
5681,Sensor_5681,Zona_21
5682,Sensor_5682,Zona_1
5683,Sensor_5683,Zona_26
5684,Sensor_5684,Zona_24
5685,Sensor_5685,Zona_42
5686,Sensor_5686,Zona_12
5687,Sensor_5687,Zona_41
5688,Sensor_5688,Zona_3
5689,Sensor_5689,Zona_40
5690,Sensor_5690,Zona_39
5691,Sensor_5691,Zona_18
5692,Sensor_5692,Zona_40
5693,Sensor_5693,Zona_25
5694,Sensor_5694,Zona_39
5695,Sensor_5695,Zona_16
5696,Sensor_5696,Zona_8
5697,Sensor_5697,Zona_45
5698,Sensor_5698,Zona_45
5699,Sensor_5699,Zona_32
5700,Sensor_5700,Zona_20
5701,Sensor_5701,Zona_11
5702,Sensor_5702,Zona_27
5703,Sensor_5703,Zona_17
5704,Sensor_5704,Zona_2
5705,Sensor_5705,Zona_27
5706,Sensor_5706,Zona_3
5707,Sensor_5707,Zona_48
5708,Sensor_5708,Zona_31
5709,Sensor_5709,Zona_10
5710,Sensor_5710,Zona_36
5711,Sensor_5711,Zona_50
5712,Sensor_5712,Zona_18
5713,Sensor_5713,Zona_50
5714,Sensor_5714,Zona_29
5715,Sensor_5715,Zona_13
5716,Sensor_5716,Zona_38
5717,Sensor_5717,Zona_7
5718,Sensor_5718,Zona_31
5719,Sensor_5719,Zona_17
5720,Sensor_5720,Zona_13
5721,Sensor_5721,Zona_10
5722,Sensor_5722,Zona_23
5723,Sensor_5723,Zona_14
5724,Sensor_5724,Zona_48
5725,Sensor_5725,Zona_9
5726,Sensor_5726,Zona_33
5727,Sensor_5727,Zona_30
5728,Sensor_5728,Zona_12
5729,Sensor_5729,Zona_49
5730,Sensor_5730,Zona_1
5731,Sensor_5731,Zona_46
5732,Sensor_5732,Zona_13
5733,Sensor_5733,Zona_34
5734,Sensor_5734,Zona_21
5735,Sensor_5735,Zona_16
5736,Sensor_5736,Zona_45
5737,Sensor_5737,Zona_10
5738,Sensor_5738,Zona_35
5739,Sensor_5739,Zona_43
5740,Sensor_5740,Zona_1
5741,Sensor_5741,Zona_48
5742,Sensor_5742,Zona_37
5743,Sensor_5743,Zona_18
5744,Sensor_5744,Zona_39
5745,Sensor_5745,Zona_14
5746,Sensor_5746,Zona_22
5747,Sensor_5747,Zona_16
5748,Sensor_5748,Zona_46
5749,Sensor_5749,Zona_22
5750,Sensor_5750,Zona_18
5751,Sensor_5751,Zona_6
5752,Sensor_5752,Zona_30
5753,Sensor_5753,Zona_41
5754,Sensor_5754,Zona_1
5755,Sensor_5755,Zona_20
5756,Sensor_5756,Zona_11
5757,Sensor_5757,Zona_50
5758,Sensor_5758,Zona_15
5759,Sensor_5759,Zona_46
5760,Sensor_5760,Zona_27
5761,Sensor_5761,Zona_37
5762,Sensor_5762,Zona_4
5763,Sensor_5763,Zona_15
5764,Sensor_5764,Zona_2
5765,Sensor_5765,Zona_43
5766,Sensor_5766,Zona_2
5767,Sensor_5767,Zona_21
5768,Sensor_5768,Zona_46
5769,Sensor_5769,Zona_37
5770,Sensor_5770,Zona_23
5771,Sensor_5771,Zona_42
5772,Sensor_5772,Zona_29
5773,Sensor_5773,Zona_11
5774,Sensor_5774,Zona_30
5775,Sensor_5775,Zona_21
5776,Sensor_5776,Zona_18
5777,Sensor_5777,Zona_38
5778,Sensor_5778,Zona_44
5779,Sensor_5779,Zona_25
5780,Sensor_5780,Zona_19
5781,Sensor_5781,Zona_7
5782,Sensor_5782,Zona_9
5783,Sensor_5783,Zona_1
5784,Sensor_5784,Zona_34
5785,Sensor_5785,Zona_23
5786,Sensor_5786,Zona_2
5787,Sensor_5787,Zona_24
5788,Sensor_5788,Zona_28
5789,Sensor_5789,Zona_14
5790,Sensor_5790,Zona_1
5791,Sensor_5791,Zona_33
5792,Sensor_5792,Zona_18
5793,Sensor_5793,Zona_39
5794,Sensor_5794,Zona_18
5795,Sensor_5795,Zona_35
5796,Sensor_5796,Zona_8
5797,Sensor_5797,Zona_37
5798,Sensor_5798,Zona_26
5799,Sensor_5799,Zona_19
5800,Sensor_5800,Zona_30
5801,Sensor_5801,Zona_22
5802,Sensor_5802,Zona_7
5803,Sensor_5803,Zona_16
5804,Sensor_5804,Zona_35
5805,Sensor_5805,Zona_48
5806,Sensor_5806,Zona_24
5807,Sensor_5807,Zona_9
5808,Sensor_5808,Zona_36
5809,Sensor_5809,Zona_34
5810,Sensor_5810,Zona_2
5811,Sensor_5811,Zona_31
5812,Sensor_5812,Zona_28
5813,Sensor_5813,Zona_36
5814,Sensor_5814,Zona_43
5815,Sensor_5815,Zona_4
5816,Sensor_5816,Zona_35
5817,Sensor_5817,Zona_39
5818,Sensor_5818,Zona_46
5819,Sensor_5819,Zona_44
5820,Sensor_5820,Zona_46
5821,Sensor_5821,Zona_24
5822,Sensor_5822,Zona_35
5823,Sensor_5823,Zona_11
5824,Sensor_5824,Zona_29
5825,Sensor_5825,Zona_8
5826,Sensor_5826,Zona_36
5827,Sensor_5827,Zona_15
5828,Sensor_5828,Zona_32
5829,Sensor_5829,Zona_1
5830,Sensor_5830,Zona_23
5831,Sensor_5831,Zona_33
5832,Sensor_5832,Zona_46
5833,Sensor_5833,Zona_42
5834,Sensor_5834,Zona_14
5835,Sensor_5835,Zona_12
5836,Sensor_5836,Zona_43
5837,Sensor_5837,Zona_30
5838,Sensor_5838,Zona_3
5839,Sensor_5839,Zona_42
5840,Sensor_5840,Zona_5
5841,Sensor_5841,Zona_36
5842,Sensor_5842,Zona_47
5843,Sensor_5843,Zona_48
5844,Sensor_5844,Zona_35
5845,Sensor_5845,Zona_46
5846,Sensor_5846,Zona_17
5847,Sensor_5847,Zona_8
5848,Sensor_5848,Zona_9
5849,Sensor_5849,Zona_31
5850,Sensor_5850,Zona_41
5851,Sensor_5851,Zona_48
5852,Sensor_5852,Zona_33
5853,Sensor_5853,Zona_43
5854,Sensor_5854,Zona_8
5855,Sensor_5855,Zona_17
5856,Sensor_5856,Zona_25
5857,Sensor_5857,Zona_17
5858,Sensor_5858,Zona_12
5859,Sensor_5859,Zona_28
5860,Sensor_5860,Zona_34
5861,Sensor_5861,Zona_9
5862,Sensor_5862,Zona_28
5863,Sensor_5863,Zona_32
5864,Sensor_5864,Zona_39
5865,Sensor_5865,Zona_33
5866,Sensor_5866,Zona_38
5867,Sensor_5867,Zona_20
5868,Sensor_5868,Zona_11
5869,Sensor_5869,Zona_22
5870,Sensor_5870,Zona_6
5871,Sensor_5871,Zona_18
5872,Sensor_5872,Zona_29
5873,Sensor_5873,Zona_24
5874,Sensor_5874,Zona_8
5875,Sensor_5875,Zona_34
5876,Sensor_5876,Zona_37
5877,Sensor_5877,Zona_9
5878,Sensor_5878,Zona_21
5879,Sensor_5879,Zona_1
5880,Sensor_5880,Zona_39
5881,Sensor_5881,Zona_2
5882,Sensor_5882,Zona_49
5883,Sensor_5883,Zona_50
5884,Sensor_5884,Zona_45
5885,Sensor_5885,Zona_6
5886,Sensor_5886,Zona_3
5887,Sensor_5887,Zona_48
5888,Sensor_5888,Zona_1
5889,Sensor_5889,Zona_14
5890,Sensor_5890,Zona_37
5891,Sensor_5891,Zona_1
5892,Sensor_5892,Zona_1
5893,Sensor_5893,Zona_26
5894,Sensor_5894,Zona_26
5895,Sensor_5895,Zona_36
5896,Sensor_5896,Zona_14
5897,Sensor_5897,Zona_17
5898,Sensor_5898,Zona_48
5899,Sensor_5899,Zona_23
5900,Sensor_5900,Zona_17
5901,Sensor_5901,Zona_2
5902,Sensor_5902,Zona_42
5903,Sensor_5903,Zona_6
5904,Sensor_5904,Zona_50
5905,Sensor_5905,Zona_3
5906,Sensor_5906,Zona_39
5907,Sensor_5907,Zona_48
5908,Sensor_5908,Zona_12
5909,Sensor_5909,Zona_48
5910,Sensor_5910,Zona_50
5911,Sensor_5911,Zona_41
5912,Sensor_5912,Zona_8
5913,Sensor_5913,Zona_50
5914,Sensor_5914,Zona_48
5915,Sensor_5915,Zona_7
5916,Sensor_5916,Zona_33
5917,Sensor_5917,Zona_33
5918,Sensor_5918,Zona_7
5919,Sensor_5919,Zona_48
5920,Sensor_5920,Zona_26
5921,Sensor_5921,Zona_33
5922,Sensor_5922,Zona_44
5923,Sensor_5923,Zona_46
5924,Sensor_5924,Zona_10
5925,Sensor_5925,Zona_18
5926,Sensor_5926,Zona_15
5927,Sensor_5927,Zona_11
5928,Sensor_5928,Zona_17
5929,Sensor_5929,Zona_36
5930,Sensor_5930,Zona_35
5931,Sensor_5931,Zona_28
5932,Sensor_5932,Zona_38
5933,Sensor_5933,Zona_35
5934,Sensor_5934,Zona_1
5935,Sensor_5935,Zona_40
5936,Sensor_5936,Zona_43
5937,Sensor_5937,Zona_5
5938,Sensor_5938,Zona_43
5939,Sensor_5939,Zona_43
5940,Sensor_5940,Zona_40
5941,Sensor_5941,Zona_8
5942,Sensor_5942,Zona_16
5943,Sensor_5943,Zona_41
5944,Sensor_5944,Zona_7
5945,Sensor_5945,Zona_16
5946,Sensor_5946,Zona_23
5947,Sensor_5947,Zona_13
5948,Sensor_5948,Zona_9
5949,Sensor_5949,Zona_10
5950,Sensor_5950,Zona_3
5951,Sensor_5951,Zona_49
5952,Sensor_5952,Zona_23
5953,Sensor_5953,Zona_28
5954,Sensor_5954,Zona_38
5955,Sensor_5955,Zona_13
5956,Sensor_5956,Zona_11
5957,Sensor_5957,Zona_37
5958,Sensor_5958,Zona_30
5959,Sensor_5959,Zona_9
5960,Sensor_5960,Zona_10
5961,Sensor_5961,Zona_30
5962,Sensor_5962,Zona_41
5963,Sensor_5963,Zona_9
5964,Sensor_5964,Zona_26
5965,Sensor_5965,Zona_28
5966,Sensor_5966,Zona_17
5967,Sensor_5967,Zona_23
5968,Sensor_5968,Zona_24
5969,Sensor_5969,Zona_30
5970,Sensor_5970,Zona_18
5971,Sensor_5971,Zona_33
5972,Sensor_5972,Zona_29
5973,Sensor_5973,Zona_30
5974,Sensor_5974,Zona_26
5975,Sensor_5975,Zona_36
5976,Sensor_5976,Zona_42
5977,Sensor_5977,Zona_9
5978,Sensor_5978,Zona_32
5979,Sensor_5979,Zona_36
5980,Sensor_5980,Zona_26
5981,Sensor_5981,Zona_40
5982,Sensor_5982,Zona_5
5983,Sensor_5983,Zona_49
5984,Sensor_5984,Zona_34
5985,Sensor_5985,Zona_13
5986,Sensor_5986,Zona_45
5987,Sensor_5987,Zona_3
5988,Sensor_5988,Zona_9
5989,Sensor_5989,Zona_28
5990,Sensor_5990,Zona_39
5991,Sensor_5991,Zona_48
5992,Sensor_5992,Zona_8
5993,Sensor_5993,Zona_49
5994,Sensor_5994,Zona_36
5995,Sensor_5995,Zona_5
5996,Sensor_5996,Zona_37
5997,Sensor_5997,Zona_6
5998,Sensor_5998,Zona_29
5999,Sensor_5999,Zona_25
6000,Sensor_6000,Zona_21
6001,Sensor_6001,Zona_46
6002,Sensor_6002,Zona_6
6003,Sensor_6003,Zona_44
6004,Sensor_6004,Zona_42
6005,Sensor_6005,Zona_50
6006,Sensor_6006,Zona_34
6007,Sensor_6007,Zona_7
6008,Sensor_6008,Zona_11
6009,Sensor_6009,Zona_37
6010,Sensor_6010,Zona_26
6011,Sensor_6011,Zona_19
6012,Sensor_6012,Zona_7
6013,Sensor_6013,Zona_19
6014,Sensor_6014,Zona_25
6015,Sensor_6015,Zona_33
6016,Sensor_6016,Zona_44
6017,Sensor_6017,Zona_5
6018,Sensor_6018,Zona_30
6019,Sensor_6019,Zona_23
6020,Sensor_6020,Zona_36
6021,Sensor_6021,Zona_20
6022,Sensor_6022,Zona_4
6023,Sensor_6023,Zona_12
6024,Sensor_6024,Zona_36
6025,Sensor_6025,Zona_20
6026,Sensor_6026,Zona_25
6027,Sensor_6027,Zona_41
6028,Sensor_6028,Zona_7
6029,Sensor_6029,Zona_29
6030,Sensor_6030,Zona_13
6031,Sensor_6031,Zona_50
6032,Sensor_6032,Zona_48
6033,Sensor_6033,Zona_16
6034,Sensor_6034,Zona_4
6035,Sensor_6035,Zona_7
6036,Sensor_6036,Zona_18
6037,Sensor_6037,Zona_20
6038,Sensor_6038,Zona_41
6039,Sensor_6039,Zona_37
6040,Sensor_6040,Zona_12
6041,Sensor_6041,Zona_33
6042,Sensor_6042,Zona_44
6043,Sensor_6043,Zona_34
6044,Sensor_6044,Zona_42
6045,Sensor_6045,Zona_17
6046,Sensor_6046,Zona_29
6047,Sensor_6047,Zona_12
6048,Sensor_6048,Zona_43
6049,Sensor_6049,Zona_24
6050,Sensor_6050,Zona_22
6051,Sensor_6051,Zona_22
6052,Sensor_6052,Zona_22
6053,Sensor_6053,Zona_35
6054,Sensor_6054,Zona_38
6055,Sensor_6055,Zona_17
6056,Sensor_6056,Zona_29
6057,Sensor_6057,Zona_39
6058,Sensor_6058,Zona_34
6059,Sensor_6059,Zona_8
6060,Sensor_6060,Zona_50
6061,Sensor_6061,Zona_27
6062,Sensor_6062,Zona_22
6063,Sensor_6063,Zona_6
6064,Sensor_6064,Zona_13
6065,Sensor_6065,Zona_1
6066,Sensor_6066,Zona_24
6067,Sensor_6067,Zona_10
6068,Sensor_6068,Zona_29
6069,Sensor_6069,Zona_44
6070,Sensor_6070,Zona_7
6071,Sensor_6071,Zona_10
6072,Sensor_6072,Zona_19
6073,Sensor_6073,Zona_5
6074,Sensor_6074,Zona_17
6075,Sensor_6075,Zona_7
6076,Sensor_6076,Zona_45
6077,Sensor_6077,Zona_1
6078,Sensor_6078,Zona_17
6079,Sensor_6079,Zona_30
6080,Sensor_6080,Zona_39
6081,Sensor_6081,Zona_37
6082,Sensor_6082,Zona_37
6083,Sensor_6083,Zona_28
6084,Sensor_6084,Zona_4
6085,Sensor_6085,Zona_38
6086,Sensor_6086,Zona_3
6087,Sensor_6087,Zona_37
6088,Sensor_6088,Zona_32
6089,Sensor_6089,Zona_17
6090,Sensor_6090,Zona_25
6091,Sensor_6091,Zona_44
6092,Sensor_6092,Zona_3
6093,Sensor_6093,Zona_48
6094,Sensor_6094,Zona_49
6095,Sensor_6095,Zona_29
6096,Sensor_6096,Zona_24
6097,Sensor_6097,Zona_10
6098,Sensor_6098,Zona_8
6099,Sensor_6099,Zona_23
6100,Sensor_6100,Zona_38
6101,Sensor_6101,Zona_40
6102,Sensor_6102,Zona_13
6103,Sensor_6103,Zona_9
6104,Sensor_6104,Zona_35
6105,Sensor_6105,Zona_46
6106,Sensor_6106,Zona_25
6107,Sensor_6107,Zona_40
6108,Sensor_6108,Zona_36
6109,Sensor_6109,Zona_20
6110,Sensor_6110,Zona_14
6111,Sensor_6111,Zona_14
6112,Sensor_6112,Zona_19
6113,Sensor_6113,Zona_13
6114,Sensor_6114,Zona_26
6115,Sensor_6115,Zona_40
6116,Sensor_6116,Zona_10
6117,Sensor_6117,Zona_27
6118,Sensor_6118,Zona_27
6119,Sensor_6119,Zona_47
6120,Sensor_6120,Zona_16
6121,Sensor_6121,Zona_6
6122,Sensor_6122,Zona_10
6123,Sensor_6123,Zona_24
6124,Sensor_6124,Zona_8
6125,Sensor_6125,Zona_33
6126,Sensor_6126,Zona_42
6127,Sensor_6127,Zona_17
6128,Sensor_6128,Zona_17
6129,Sensor_6129,Zona_31
6130,Sensor_6130,Zona_7
6131,Sensor_6131,Zona_4
6132,Sensor_6132,Zona_44
6133,Sensor_6133,Zona_12
6134,Sensor_6134,Zona_2
6135,Sensor_6135,Zona_34
6136,Sensor_6136,Zona_45
6137,Sensor_6137,Zona_9
6138,Sensor_6138,Zona_6
6139,Sensor_6139,Zona_43
6140,Sensor_6140,Zona_11
6141,Sensor_6141,Zona_30
6142,Sensor_6142,Zona_8
6143,Sensor_6143,Zona_8
6144,Sensor_6144,Zona_39
6145,Sensor_6145,Zona_31
6146,Sensor_6146,Zona_34
6147,Sensor_6147,Zona_9
6148,Sensor_6148,Zona_42
6149,Sensor_6149,Zona_13
6150,Sensor_6150,Zona_16
6151,Sensor_6151,Zona_48
6152,Sensor_6152,Zona_16
6153,Sensor_6153,Zona_27
6154,Sensor_6154,Zona_43
6155,Sensor_6155,Zona_15
6156,Sensor_6156,Zona_46
6157,Sensor_6157,Zona_1
6158,Sensor_6158,Zona_10
6159,Sensor_6159,Zona_50
6160,Sensor_6160,Zona_21
6161,Sensor_6161,Zona_21
6162,Sensor_6162,Zona_32
6163,Sensor_6163,Zona_24
6164,Sensor_6164,Zona_6
6165,Sensor_6165,Zona_50
6166,Sensor_6166,Zona_14
6167,Sensor_6167,Zona_17
6168,Sensor_6168,Zona_10
6169,Sensor_6169,Zona_17
6170,Sensor_6170,Zona_32
6171,Sensor_6171,Zona_35
6172,Sensor_6172,Zona_27
6173,Sensor_6173,Zona_8
6174,Sensor_6174,Zona_27
6175,Sensor_6175,Zona_15
6176,Sensor_6176,Zona_24
6177,Sensor_6177,Zona_37
6178,Sensor_6178,Zona_4
6179,Sensor_6179,Zona_25
6180,Sensor_6180,Zona_8
6181,Sensor_6181,Zona_24
6182,Sensor_6182,Zona_47
6183,Sensor_6183,Zona_43
6184,Sensor_6184,Zona_28
6185,Sensor_6185,Zona_24
6186,Sensor_6186,Zona_34
6187,Sensor_6187,Zona_36
6188,Sensor_6188,Zona_2
6189,Sensor_6189,Zona_37
6190,Sensor_6190,Zona_16
6191,Sensor_6191,Zona_9
6192,Sensor_6192,Zona_8
6193,Sensor_6193,Zona_8
6194,Sensor_6194,Zona_47
6195,Sensor_6195,Zona_27
6196,Sensor_6196,Zona_40
6197,Sensor_6197,Zona_39
6198,Sensor_6198,Zona_30
6199,Sensor_6199,Zona_4
6200,Sensor_6200,Zona_32
6201,Sensor_6201,Zona_44
6202,Sensor_6202,Zona_31
6203,Sensor_6203,Zona_4
6204,Sensor_6204,Zona_17
6205,Sensor_6205,Zona_34
6206,Sensor_6206,Zona_42
6207,Sensor_6207,Zona_9
6208,Sensor_6208,Zona_21
6209,Sensor_6209,Zona_17
6210,Sensor_6210,Zona_24
6211,Sensor_6211,Zona_19
6212,Sensor_6212,Zona_13
6213,Sensor_6213,Zona_20
6214,Sensor_6214,Zona_30
6215,Sensor_6215,Zona_2
6216,Sensor_6216,Zona_15
6217,Sensor_6217,Zona_7
6218,Sensor_6218,Zona_21
6219,Sensor_6219,Zona_31
6220,Sensor_6220,Zona_11
6221,Sensor_6221,Zona_10
6222,Sensor_6222,Zona_7
6223,Sensor_6223,Zona_3
6224,Sensor_6224,Zona_14
6225,Sensor_6225,Zona_26
6226,Sensor_6226,Zona_6
6227,Sensor_6227,Zona_18
6228,Sensor_6228,Zona_40
6229,Sensor_6229,Zona_37
6230,Sensor_6230,Zona_27
6231,Sensor_6231,Zona_10
6232,Sensor_6232,Zona_45
6233,Sensor_6233,Zona_12
6234,Sensor_6234,Zona_29
6235,Sensor_6235,Zona_30
6236,Sensor_6236,Zona_24
6237,Sensor_6237,Zona_40
6238,Sensor_6238,Zona_16
6239,Sensor_6239,Zona_12
6240,Sensor_6240,Zona_28
6241,Sensor_6241,Zona_33
6242,Sensor_6242,Zona_37
6243,Sensor_6243,Zona_18
6244,Sensor_6244,Zona_28
6245,Sensor_6245,Zona_41
6246,Sensor_6246,Zona_47
6247,Sensor_6247,Zona_46
6248,Sensor_6248,Zona_6
6249,Sensor_6249,Zona_4
6250,Sensor_6250,Zona_20
6251,Sensor_6251,Zona_8
6252,Sensor_6252,Zona_9
6253,Sensor_6253,Zona_26
6254,Sensor_6254,Zona_8
6255,Sensor_6255,Zona_22
6256,Sensor_6256,Zona_17
6257,Sensor_6257,Zona_9
6258,Sensor_6258,Zona_36
6259,Sensor_6259,Zona_21
6260,Sensor_6260,Zona_44
6261,Sensor_6261,Zona_34
6262,Sensor_6262,Zona_43
6263,Sensor_6263,Zona_42
6264,Sensor_6264,Zona_6
6265,Sensor_6265,Zona_23
6266,Sensor_6266,Zona_33
6267,Sensor_6267,Zona_24
6268,Sensor_6268,Zona_15
6269,Sensor_6269,Zona_5
6270,Sensor_6270,Zona_24
6271,Sensor_6271,Zona_33
6272,Sensor_6272,Zona_41
6273,Sensor_6273,Zona_8
6274,Sensor_6274,Zona_44
6275,Sensor_6275,Zona_24
6276,Sensor_6276,Zona_35
6277,Sensor_6277,Zona_18
6278,Sensor_6278,Zona_19
6279,Sensor_6279,Zona_14
6280,Sensor_6280,Zona_26
6281,Sensor_6281,Zona_20
6282,Sensor_6282,Zona_14
6283,Sensor_6283,Zona_42
6284,Sensor_6284,Zona_12
6285,Sensor_6285,Zona_8
6286,Sensor_6286,Zona_38
